ProlificId,ScriptMongoId,ImageName,PostBody,DuplicateEntryCount,ExtraEntryCount,LikedStateConflict,DislikedStateConflict,SharedStateConflict,SummedReadTimeMs,EntryDetailsJSON
69cd0c41e0ce4efb4d3975c5,69f563d5d36d0896cb1286d6,t09con-real,Politicians discuss climate issues-,2,1,false,true,false,1917,"[{""index"":5,""feedActionId"":""6a1778c6a02f6cba00666aaa"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-05-27T23:05:42.179Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":6,""feedActionId"":""6a1778c7a02f6cba00666b18"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1917],""totalReadTimeMs"":1917,""newCommentCount"":0}]"
69cf17d1a963b681aed752bc,69f563d0d36d0896cb128619,t06lib-real,Immigration at the Border,2,1,false,true,false,3301,"[{""index"":12,""feedActionId"":""6a201dec87ea14c2d65c39fa"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T12:28:26.755Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":13,""feedActionId"":""6a201dec87ea14c2d65c3a11"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3301],""totalReadTimeMs"":3301,""newCommentCount"":0}]"
69cf17d1a963b681aed752bc,69f563d0d36d0896cb128625,t10lib-real,gender diversity or gender ideology in sports?,2,1,true,false,false,2787,"[{""index"":24,""feedActionId"":""6a201e1787ea14c2d65c6068"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:29:09.881Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":25,""feedActionId"":""6a201e1787ea14c2d65c6094"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2787],""totalReadTimeMs"":2787,""newCommentCount"":0}]"
69cf17d1a963b681aed752bc,69f563d1d36d0896cb128649,t21lib-real,Do tariffs HELP factories or HURT consumers?,2,1,true,false,false,2999,"[{""index"":2,""feedActionId"":""6a201db587ea14c2d65c1077"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:27:31.949Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":3,""feedActionId"":""6a201db587ea14c2d65c10b2"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2999],""totalReadTimeMs"":2999,""newCommentCount"":0}]"
69cf17d1a963b681aed752bc,69f563d1d36d0896cb12864c,t22lib-real,diversity in education?,2,1,true,false,false,6660,"[{""index"":26,""feedActionId"":""6a201e1f87ea14c2d65c67bf"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[6660],""totalReadTimeMs"":6660,""newCommentCount"":0},{""index"":27,""feedActionId"":""6a201e1f87ea14c2d65c6803"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:29:17.038Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69cf17d1a963b681aed752bc,69f563d2d36d0896cb128661,t29lib-real,#war #iran,2,1,true,false,false,3800,"[{""index"":17,""feedActionId"":""6a201e0287ea14c2d65c4af8"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T12:27:46.629Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":18,""feedActionId"":""6a201e0387ea14c2d65c4bbc"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3800],""totalReadTimeMs"":3800,""newCommentCount"":0}]"
69d5a759f96c080a5bc74968,69f563d7d36d0896cb128715,t01con-ai.png,guns in America...,2,1,false,true,false,1966,"[{""index"":11,""feedActionId"":""6a201e61367b245e983d91a4"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T12:30:22.793Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":12,""feedActionId"":""6a201e62367b245e983d91d5"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1966],""totalReadTimeMs"":1966,""newCommentCount"":0}]"
69d67e558286a0e5a947c5e4,69f563d5d36d0896cb1286d9,t10con-real,gender diversity or gender ideology in sports?,2,1,true,false,false,2535,"[{""index"":21,""feedActionId"":""6a4baa8bc082f9c4316cb461"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2535],""totalReadTimeMs"":2535,""newCommentCount"":0},{""index"":22,""feedActionId"":""6a4baa8cc082f9c4316cb4d9"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-07-06T13:13:31.397Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69d67e558286a0e5a947c5e4,69f563d6d36d0896cb128703,t23con-real,U.S. Healthcare: budget buster or basic right?,3,2,true,false,false,7486,"[{""index"":26,""feedActionId"":""6a4baa96c082f9c4316ccbf2"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-07-06T13:13:42.080Z"",""2026-07-06T13:13:42.898Z""],""unlikeTime"":[""2026-07-06T13:13:42.674Z""],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[7486],""totalReadTimeMs"":7486,""newCommentCount"":0},{""index"":27,""feedActionId"":""6a4baa97c082f9c4316ccc7b"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[""2026-07-06T13:13:42.298Z""],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":28,""feedActionId"":""6a4baa97c082f9c4316ccc98"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-07-06T13:13:42.490Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69d6f333ce1cfc012fa6ac85,69f563d0d36d0896cb128628,t03lib-real,#police in our communities,2,1,true,false,false,2332,"[{""index"":12,""feedActionId"":""6a207044d57c369719629dfc"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2332],""totalReadTimeMs"":2332,""newCommentCount"":0},{""index"":13,""feedActionId"":""6a207044d57c369719629e11"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T18:19:44.829Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69d809b2ddf2435e30976c41,69f563d5d36d0896cb1286dc,t03con-real,#police in our communities,2,1,true,false,false,3768,"[{""index"":10,""feedActionId"":""6a209bab21c1d29991c4b569"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T21:24:55.091Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":11,""feedActionId"":""6a209bab21c1d29991c4b5bd"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3768],""totalReadTimeMs"":3768,""newCommentCount"":0}]"
69d91198a48b7fcf792812fd,69f563d3d36d0896cb12867f,t10lib-ai.png,gender diversity or gender ideology in sports?,2,1,false,false,true,2337,"[{""index"":20,""feedActionId"":""6a20858cf7821e261749701d"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2337],""totalReadTimeMs"":2337,""newCommentCount"":0},{""index"":21,""feedActionId"":""6a20858df7821e261749709a"",""liked"":false,""disliked"":false,""shared"":true,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[""2026-06-03T19:50:35.084Z""],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69da791d468dc1fef00dac00,69f563d2d36d0896cb128670,t05lib-ai.png,Is #abortion about #bodyautonomy OR #sanctityoflife?,2,1,true,false,false,17535,"[{""index"":2,""feedActionId"":""6a209caa2f4a01dfe957d4c1"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[17535],""totalReadTimeMs"":17535,""newCommentCount"":0},{""index"":3,""feedActionId"":""6a209cab2f4a01dfe957d4ed"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T21:29:12.625Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69daf476f6bc0d990581aca6,69f563d1d36d0896cb128637,t15lib-real,News coverage of the Israel�Palestine war,2,1,false,false,false,38338,"[{""index"":6,""feedActionId"":""6a209ccb2f4a01dfe957f220"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":1},{""index"":7,""feedActionId"":""6a209ccb2f4a01dfe957f257"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[38338],""totalReadTimeMs"":38338,""newCommentCount"":0}]"
69dd001a0e5d5939d5cdbd18,69f563d7d36d0896cb12872a,t09con-ai.png,Politicians discuss climate issues-,2,1,false,true,false,3051,"[{""index"":3,""feedActionId"":""6a204beea3e4a43ad2598335"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3051],""totalReadTimeMs"":3051,""newCommentCount"":0},{""index"":4,""feedActionId"":""6a204beea3e4a43ad259834b"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T15:44:45.774Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69dfd391d1e5268efeb21b3a,69f563d1d36d0896cb12863d,t17lib-real,#Ukraine #War,2,1,true,false,false,7425,"[{""index"":18,""feedActionId"":""6a20806cf7821e261747dfd4"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1981,5444],""totalReadTimeMs"":7425,""newCommentCount"":0},{""index"":19,""feedActionId"":""6a20806cf7821e261747dfeb"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T19:28:44.043Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69dfd391d1e5268efeb21b3a,69f563d1d36d0896cb128646,t20lib-real,US President talks #trade and #tarrifs,2,1,true,false,false,1910,"[{""index"":11,""feedActionId"":""6a20805af7821e261747d17f"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1910],""totalReadTimeMs"":1910,""newCommentCount"":0},{""index"":12,""feedActionId"":""6a20805af7821e261747d196"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T19:28:23.971Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69e0050e8bfe0e019a8313b0,69f563d2d36d0896cb128679,t08lib-ai.png,#energyoptions #policy #politics,2,1,false,true,false,3182,"[{""index"":21,""feedActionId"":""6a20507442dbedca9a9009ee"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3182],""totalReadTimeMs"":3182,""newCommentCount"":0},{""index"":22,""feedActionId"":""6a20507442dbedca9a900a3a"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T16:04:01.637Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69e0050e8bfe0e019a8313b0,69f563d3d36d0896cb12868e,t14lib-ai.png,Science and Public Health,2,1,true,false,false,3418,"[{""index"":10,""feedActionId"":""6a20504442dbedca9a8fdf97"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[3418],""totalReadTimeMs"":3418,""newCommentCount"":0},{""index"":11,""feedActionId"":""6a20504442dbedca9a8fdf77"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T16:03:17.999Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69e23068b6ecfd0b2107b8b7,69f563d2d36d0896cb128664,t30lib-real,Celebration or Protest? #iranwar,2,1,true,true,false,21612,"[{""index"":0,""feedActionId"":""6a204bbba3e4a43ad25963f5"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[""2026-06-03T15:44:00.362Z""],""dislikeTime"":[""2026-06-03T15:44:00.362Z"",""2026-06-03T15:43:53.110Z""],""undislikeTime"":[""2026-06-03T15:43:54.523Z""],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[21612],""totalReadTimeMs"":21612,""newCommentCount"":0},{""index"":1,""feedActionId"":""6a204bbba3e4a43ad25963fb"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T15:43:54.523Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69e24cd0ef7a275f6c5c35ba,69f563d5d36d0896cb1286e8,t14con-real,Science and Public Health,2,1,true,false,false,1947,"[{""index"":9,""feedActionId"":""6a17787aa02f6cba00661350"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-05-27T23:04:24.788Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":10,""feedActionId"":""6a17787aa02f6cba00661362"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1947],""totalReadTimeMs"":1947,""newCommentCount"":0}]"
69e24cd0ef7a275f6c5c35ba,69f563d6d36d0896cb1286ee,t16con-real,#protest about the Israel-Palestine war,2,1,true,false,false,2444,"[{""index"":23,""feedActionId"":""6a17789ea02f6cba00663d87"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2444],""totalReadTimeMs"":2444,""newCommentCount"":0},{""index"":24,""feedActionId"":""6a17789ea02f6cba00663da1"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-05-27T23:05:00.855Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69ea7367c2fff52ec22449cd,69f563d9d36d0896cb128763,t27con-ai.png,speech on campus #freedom,2,1,false,true,false,4007,"[{""index"":12,""feedActionId"":""6a20512542dbedca9a90c9c0"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T16:07:00.189Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":13,""feedActionId"":""6a20512642dbedca9a90ca0a"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4007],""totalReadTimeMs"":4007,""newCommentCount"":0}]"
69ec8c0f83414539ee5e37e1,69f563d5d36d0896cb1286c7,t04con-real,#abortion #protest has taken place across the country,2,1,true,false,false,2147,"[{""index"":10,""feedActionId"":""6a20a0c22f4a01dfe95aeb7b"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T21:46:41.065Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":11,""feedActionId"":""6a20a0c22f4a01dfe95aeb8d"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2147],""totalReadTimeMs"":2147,""newCommentCount"":0}]"
69ec8c0f83414539ee5e37e1,69f563d7d36d0896cb12872a,t09con-ai.png,Politicians discuss climate issues-,2,1,false,true,false,2680,"[{""index"":5,""feedActionId"":""6a20a0ab2f4a01dfe95ae311"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[2680],""totalReadTimeMs"":2680,""newCommentCount"":0},{""index"":6,""feedActionId"":""6a20a0ab2f4a01dfe95ae31b"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T21:46:17.727Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69ec8c0f83414539ee5e37e1,69f563d9d36d0896cb128763,t27con-ai.png,speech on campus #freedom,2,1,true,false,false,1751,"[{""index"":15,""feedActionId"":""6a20a0cc2f4a01dfe95aef0a"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T21:46:53.242Z""],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T21:46:51.185Z""],""undislikeTime"":[""2026-06-03T21:46:53.242Z""],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":16,""feedActionId"":""6a20a0cc2f4a01dfe95aef28"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1751],""totalReadTimeMs"":1751,""newCommentCount"":0}]"
69ee9c9c03d0f2f8961d58e0,69f563d7d36d0896cb128715,t01con-ai.png,guns in America...,2,1,true,false,false,4809,"[{""index"":13,""feedActionId"":""6a20708bd57c36971962e401"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4809],""totalReadTimeMs"":4809,""newCommentCount"":0},{""index"":14,""feedActionId"":""6a20708bd57c36971962e42a"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-06-03T18:20:57.832Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69efe539654f9cbe74a15aec,69f563d2d36d0896cb128664,t30lib-real,Celebration or Protest? #iranwar,2,1,false,true,false,14122,"[{""index"":1,""feedActionId"":""6a208647f7821e26174a0d34"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:53:41.683Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":2,""feedActionId"":""6a208648f7821e26174a0d93"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[14122],""totalReadTimeMs"":14122,""newCommentCount"":0}]"
69f0c99195edeeea022d50b2,69f563d6d36d0896cb12870c,t26con-real,is #scotus an objective institution or a collection of ideological judicial activists?,2,1,false,false,true,6549,"[{""index"":13,""feedActionId"":""6a207084d57c36971962ddee"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[6549],""totalReadTimeMs"":6549,""newCommentCount"":0},{""index"":14,""feedActionId"":""6a207084d57c36971962de13"",""liked"":false,""disliked"":false,""shared"":true,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[""2026-06-03T18:20:49.496Z""],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69f1a25e817f6b29f05e9708,69f563d0d36d0896cb12862e,t12lib-real,#Vaccines,2,1,false,true,false,6688,"[{""index"":21,""feedActionId"":""6a20718280b3285d533e0e43"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T18:25:03.526Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[1791],""totalReadTimeMs"":1791,""newCommentCount"":0},{""index"":22,""feedActionId"":""6a20718280b3285d533e0e8e"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4897],""totalReadTimeMs"":4897,""newCommentCount"":0}]"
69f27611bd86f7418fba0854,69f563d6d36d0896cb1286eb,t15con-real,News coverage of the Israel�Palestine war,2,1,true,false,false,4493,"[{""index"":2,""feedActionId"":""6a1777e8a02f6cba00658f19"",""liked"":true,""disliked"":false,""shared"":false,""likeTime"":[""2026-05-27T23:01:59.508Z""],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0},{""index"":3,""feedActionId"":""6a1777e8a02f6cba00658f30"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[4493],""totalReadTimeMs"":4493,""newCommentCount"":0}]"
69f32d432ea1095d87c9a026,69f563d5d36d0896cb1286d9,t10con-real,gender diversity or gender ideology in sports?,2,1,false,true,false,27808,"[{""index"":21,""feedActionId"":""6a2083cef7821e261748c81b"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[""2026-06-03T19:43:09.343Z""],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[27808],""totalReadTimeMs"":27808,""newCommentCount"":0},{""index"":22,""feedActionId"":""6a2083cff7821e261748c836"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:43:08.482Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
69f3ab930bfcc8bc1f487b53,69f563d2d36d0896cb128673,t06lib-ai.png,Immigration at the Border,2,1,false,false,false,10634,"[{""index"":10,""feedActionId"":""6a20515a42dbedca9a90ff2c"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":1},{""index"":11,""feedActionId"":""6a20515a42dbedca9a90ff76"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[10634],""totalReadTimeMs"":10634,""newCommentCount"":0}]"
69f3dacc591e38ba3ae55c19,69f563d5d36d0896cb1286d3,t08con-real,#energyoptions #policy #politics,2,1,false,true,false,5384,"[{""index"":16,""feedActionId"":""6a207bcc42a705c36a03d141"",""liked"":false,""disliked"":false,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[5384],""totalReadTimeMs"":5384,""newCommentCount"":0},{""index"":17,""feedActionId"":""6a207bcd42a705c36a03d157"",""liked"":false,""disliked"":true,""shared"":false,""likeTime"":[],""unlikeTime"":[],""dislikeTime"":[""2026-06-03T19:08:59.956Z""],""undislikeTime"":[],""shareTime"":[],""unshareTime"":[],""readTimeMs"":[],""totalReadTimeMs"":0,""newCommentCount"":0}]"
